full_name,phone_number,timestamp,geolocation,place_name,latitude,longitude,city,hour,drone_id,drone_model,drone_speed_kmh,drone_altitude_m,drone_frequency_mhz,drone_range_m,drone_heading_deg,drone_flight_duration_sec,drone_distance_border_m,operator_id,last_signal_time,signal_loss_duration_sec,phone_blackout_flag
Magnus Dunbar Ellison,+1 5550214303,2025-01-10 04:00:29,"27.477853, -99.509318",Zona Franca bodega logistica,27.477853,-99.509318,Nuevo Laredo,4,,,,,,,,,,,2025-01-10 04:00:29,195.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-13 17:27:05,"27.478985, -99.512471",Zona Franca bodega logistica,27.478985,-99.512471,Nuevo Laredo,17,,,,,,,,,,,2025-01-13 17:27:05,270.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-13 22:59:03,"31.323040, -109.545118",Douglas-Agua Prieta Port of Entry,31.32304,-109.545118,Agua Prieta,22,,,,,,,,,,,2025-01-13 22:59:03,290.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-14 03:36:59,"25.788054, -100.349244",Bodega Logistica Escobedo,25.788054,-100.349244,Monterrey,3,,,,,,,,,,,2025-01-14 03:36:59,82.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-16 01:34:09,"31.324515, -109.542455",Douglas-Agua Prieta Port of Entry,31.324515,-109.542455,Agua Prieta,1,,,,,,,,,,,2025-01-16 01:34:09,165.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-17 22:20:56,"28.312961, -100.622595",Puente Colombia approach km 2,28.312961,-100.622595,Nuevo Laredo,22,,,,,,,,,,,2025-01-17 22:20:56,284.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-22 16:23:31,"31.329433, -109.546036",Douglas-Agua Prieta Port of Entry,31.329433,-109.546036,Agua Prieta,16,,,,,,,,,,,2025-01-22 16:23:31,77.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-22 23:47:10,"29.100849, -110.972544",Bodega Industrial Hermosillo Norte,29.100849,-110.972544,Hermosillo,23,,,,,,,,,,,2025-01-22 23:47:10,57.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-27 02:07:47,"31.325832, -109.546862",Douglas-Agua Prieta Port of Entry,31.325832,-109.546862,Agua Prieta,2,,,,,,,,,,,2025-01-27 02:07:47,9.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-27 03:52:35,"27.483857, -99.513638",Zona Franca bodega logistica,27.483857,-99.513638,Nuevo Laredo,3,DRN-5D11B006,DJI Mavic 3 Pro,18.3,22.6,868.0,4893.0,247.0,830.0,1076.0,OP-MAGN-777,2025-01-26 13:34:28,51487.0,1.0
Magnus Dunbar Ellison,+1 5550214303,2025-01-30 23:48:32,"27.481227, -99.510072",Zona Franca bodega logistica,27.481227,-99.510072,Nuevo Laredo,23,,,,,,,,,,,2025-01-30 23:48:32,194.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-02-01 00:44:21,"25.793091, -100.353276",Bodega Logistica Escobedo,25.793091,-100.353276,Monterrey,0,,,,,,,,,,,2025-02-01 00:44:21,93.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-02-05 00:38:42,"28.312668, -100.618352",Puente Colombia approach km 2,28.312668,-100.618352,Nuevo Laredo,0,,,,,,,,,,,2025-02-05 00:38:42,188.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-02-12 09:04:41,"31.324081, -109.540764",Douglas-Agua Prieta Port of Entry,31.324081,-109.540764,Agua Prieta,9,,,,,,,,,,,2025-02-12 09:04:41,5.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-02-21 23:09:22,"31.327348, -109.540171",Douglas-Agua Prieta Port of Entry,31.327348,-109.540171,Agua Prieta,23,DRN-E5D27042,DJI Phantom 4 RTK,17.8,33.6,2400.0,3073.0,168.0,1071.0,123.0,OP-MAGN-683,2025-02-21 23:09:22,202.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-02-23 02:59:56,"25.787207, -100.349899",Bodega Logistica Escobedo,25.787207,-100.349899,Monterrey,2,,,,,,,,,,,2025-02-23 02:59:56,129.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-02 12:03:47,"25.791590, -100.353747",Bodega Logistica Escobedo,25.79159,-100.353747,Monterrey,12,,,,,,,,,,,2025-03-02 12:03:47,202.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-03 23:32:42,"25.789526, -100.347990",Bodega Logistica Escobedo,25.789526,-100.34799,Monterrey,23,,,,,,,,,,,2025-03-03 23:32:42,97.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-06 04:38:50,"31.326453, -109.541709",Douglas-Agua Prieta Port of Entry,31.326453,-109.541709,Agua Prieta,4,,,,,,,,,,,2025-03-06 04:38:50,135.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-07 00:10:03,"26.033207, -98.307537",Anzalduas Bridge approach Nte.,26.033207,-98.307537,Reynosa,0,,,,,,,,,,,2025-03-07 00:10:03,89.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-07 18:57:51,"24.809476, -107.376761",PEMEX Blvd. Universitarios,24.809476,-107.376761,Culiacan,18,,,,,,,,,,,2025-03-07 18:57:51,286.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-09 16:33:36,"25.793074, -100.351996",Bodega Logistica Escobedo,25.793074,-100.351996,Monterrey,16,,,,,,,,,,,2025-03-09 16:33:36,245.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-10 04:08:33,"27.480698, -99.509196",Zona Franca bodega logistica,27.480698,-99.509196,Nuevo Laredo,4,,,,,,,,,,,2025-03-10 04:08:33,269.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-11 15:51:30,"25.788507, -100.353759",Bodega Logistica Escobedo,25.788507,-100.353759,Monterrey,15,,,,,,,,,,,2025-03-11 15:51:30,97.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-16 04:59:41,"27.481067, -99.509334",Zona Franca bodega logistica,27.481067,-99.509334,Nuevo Laredo,4,,,,,,,,,,,2025-03-16 04:59:41,192.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-17 23:06:16,"29.063101, -110.936398",PEMEX Blvd. Solidaridad,29.063101,-110.936398,Hermosillo,23,,,,,,,,,,,2025-03-17 23:06:16,24.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-18 02:15:43,"25.790464, -100.349260",Bodega Logistica Escobedo,25.790464,-100.34926,Monterrey,2,,,,,,,,,,,2025-03-18 02:15:43,95.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-19 23:11:28,"25.791306, -100.346681",Bodega Logistica Escobedo,25.791306,-100.346681,Monterrey,23,,,,,,,,,,,2025-03-19 23:11:28,171.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-22 23:54:32,"27.500991, -99.500653",Gateway Americas Bridge area,27.500991,-99.500653,Nuevo Laredo,23,,,,,,,,,,,2025-03-22 23:54:32,226.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-27 04:06:17,"27.476929, -99.512232",Zona Franca bodega logistica,27.476929,-99.512232,Nuevo Laredo,4,,,,,,,,,,,2025-03-27 04:06:17,152.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-28 04:01:48,"25.786188, -100.348485",Bodega Logistica Escobedo,25.786188,-100.348485,Monterrey,4,,,,,,,,,,,2025-03-28 04:01:48,175.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-03-29 04:04:16,"25.787063, -100.346751",Bodega Logistica Escobedo,25.787063,-100.346751,Monterrey,4,,,,,,,,,,,2025-03-29 04:04:16,63.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-01 23:24:07,"31.328542, -109.544300",Douglas-Agua Prieta Port of Entry,31.328542,-109.5443,Agua Prieta,23,DRN-7497D6C0,DJI Matrice 350 RTK,19.5,25.0,5800.0,3307.0,163.0,1031.0,234.0,OP-MAGN-956,2025-04-01 23:24:07,282.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-02 03:11:54,"27.476887, -99.521084",PEMEX Dr. Cos y Perez,27.476887,-99.521084,Nuevo Laredo,3,,,,,,,,,,,2025-04-02 03:11:54,231.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-03 22:33:38,"25.791911, -100.347906",Bodega Logistica Escobedo,25.791911,-100.347906,Monterrey,22,,,,,,,,,,,2025-04-03 22:33:38,188.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-04 22:21:26,"27.482849, -99.512798",Zona Franca bodega logistica,27.482849,-99.512798,Nuevo Laredo,22,DRN-12873953,DJI Mavic 3 Pro,15.4,55.9,433.0,2420.0,31.0,159.0,1124.0,OP-MAGN-817,2025-04-04 22:21:26,128.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-08 23:04:32,"31.324673, -109.544001",Douglas-Agua Prieta Port of Entry,31.324673,-109.544001,Agua Prieta,23,,,,,,,,,,,2025-04-08 23:04:32,128.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-10 09:25:47,"26.097170, -98.229442",Garita Hidalgo bridge vicinity,26.09717,-98.229442,Reynosa,9,,,,,,,,,,,2025-04-10 09:25:47,206.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-11 03:28:17,"27.483020, -99.508522",Zona Franca bodega logistica,27.48302,-99.508522,Nuevo Laredo,3,,,,,,,,,,,2025-04-11 03:28:17,143.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-11 23:35:56,"25.792011, -100.353004",Bodega Logistica Escobedo,25.792011,-100.353004,Monterrey,23,,,,,,,,,,,2025-04-11 23:35:56,114.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-12 01:16:20,"31.326859, -109.539046",Douglas-Agua Prieta Port of Entry,31.326859,-109.539046,Agua Prieta,1,,,,,,,,,,,2025-04-12 01:16:20,124.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-15 01:38:05,"25.792569, -100.350222",Bodega Logistica Escobedo,25.792569,-100.350222,Monterrey,1,,,,,,,,,,,2025-04-15 01:38:05,255.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-15 01:48:43,"25.789933, -100.353698",Bodega Logistica Escobedo,25.789933,-100.353698,Monterrey,1,,,,,,,,,,,2025-04-15 01:48:43,239.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-17 04:22:21,"25.791813, -100.348495",Bodega Logistica Escobedo,25.791813,-100.348495,Monterrey,4,,,,,,,,,,,2025-04-17 04:22:21,0.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-20 23:23:34,"24.788175, -107.412008",Bodega Industrial Culiacan Sur,24.788175,-107.412008,Culiacan,23,,,,,,,,,,,2025-04-20 23:23:34,295.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-22 12:18:44,"27.481901, -99.509754",Zona Franca bodega logistica,27.481901,-99.509754,Nuevo Laredo,12,,,,,,,,,,,2025-04-22 12:18:44,114.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-26 02:43:39,"27.476039, -99.510876",Zona Franca bodega logistica,27.476039,-99.510876,Nuevo Laredo,2,,,,,,,,,,,2025-04-26 02:43:39,76.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-29 18:56:29,"25.790199, -100.347990",Bodega Logistica Escobedo,25.790199,-100.34799,Monterrey,18,,,,,,,,,,,2025-04-29 18:56:29,35.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-29 23:03:47,"27.476440, -99.508575",Zona Franca bodega logistica,27.47644,-99.508575,Nuevo Laredo,23,,,,,,,,,,,2025-04-29 23:03:47,14.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-30 00:05:22,"27.495422, -99.504194",Gateway Americas Bridge area,27.495422,-99.504194,Nuevo Laredo,0,,,,,,,,,,,2025-04-30 00:05:22,120.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-30 01:05:03,"31.317335, -109.563414",Bodega Maquiladora AP Norte,31.317335,-109.563414,Agua Prieta,1,,,,,,,,,,,2025-04-30 01:05:03,140.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-30 02:59:50,"27.477760, -99.506895",Zona Franca bodega logistica,27.47776,-99.506895,Nuevo Laredo,2,,,,,,,,,,,2025-04-30 02:59:50,22.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-04-30 23:42:45,"27.482182, -99.506678",Zona Franca bodega logistica,27.482182,-99.506678,Nuevo Laredo,23,,,,,,,,,,,2025-04-30 23:42:45,219.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-03 03:31:43,"25.791544, -100.351073",Bodega Logistica Escobedo,25.791544,-100.351073,Monterrey,3,,,,,,,,,,,2025-05-03 03:31:43,149.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-05 01:44:44,"25.791569, -100.350100",Bodega Logistica Escobedo,25.791569,-100.3501,Monterrey,1,,,,,,,,,,,2025-05-05 01:44:44,42.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-05 02:05:14,"31.321919, -109.543700",Douglas-Agua Prieta Port of Entry,31.321919,-109.5437,Agua Prieta,2,,,,,,,,,,,2025-05-05 02:05:14,156.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-06 02:49:52,"27.480771, -99.507814",Zona Franca bodega logistica,27.480771,-99.507814,Nuevo Laredo,2,,,,,,,,,,,2025-05-06 02:49:52,18.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-06 23:21:32,"31.326862, -109.543411",Douglas-Agua Prieta Port of Entry,31.326862,-109.543411,Agua Prieta,23,,,,,,,,,,,2025-05-06 23:21:32,52.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-10 01:54:49,"31.325096, -109.543688",Douglas-Agua Prieta Port of Entry,31.325096,-109.543688,Agua Prieta,1,,,,,,,,,,,2025-05-10 01:54:49,243.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-10 23:27:59,"27.482125, -99.507662",Zona Franca bodega logistica,27.482125,-99.507662,Nuevo Laredo,23,,,,,,,,,,,2025-05-10 23:27:59,20.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-11 23:31:44,"31.322623, -109.543695",Douglas-Agua Prieta Port of Entry,31.322623,-109.543695,Agua Prieta,23,,,,,,,,,,,2025-05-11 23:31:44,202.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-16 23:35:23,"31.325292, -109.545241",Douglas-Agua Prieta Port of Entry,31.325292,-109.545241,Agua Prieta,23,,,,,,,,,,,2025-05-16 23:35:23,54.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-17 17:25:56,"27.480815, -99.506656",Zona Franca bodega logistica,27.480815,-99.506656,Nuevo Laredo,17,,,,,,,,,,,2025-05-17 17:25:56,67.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-18 23:15:05,"27.480578, -99.512385",Zona Franca bodega logistica,27.480578,-99.512385,Nuevo Laredo,23,,,,,,,,,,,2025-05-18 23:15:05,247.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-21 13:45:21,"25.791202, -100.350061",Bodega Logistica Escobedo,25.791202,-100.350061,Monterrey,13,,,,,,,,,,,2025-05-21 13:45:21,264.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-22 23:35:32,"27.481713, -99.513626",Zona Franca bodega logistica,27.481713,-99.513626,Nuevo Laredo,23,,,,,,,,,,,2025-05-22 23:35:32,131.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-23 01:50:45,"25.788011, -100.350780",Bodega Logistica Escobedo,25.788011,-100.35078,Monterrey,1,,,,,,,,,,,2025-05-23 01:50:45,259.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-27 23:50:46,"25.792229, -100.352701",Bodega Logistica Escobedo,25.792229,-100.352701,Monterrey,23,,,,,,,,,,,2025-05-27 23:50:46,88.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-05-28 23:43:47,"31.327631, -109.539096",Douglas-Agua Prieta Port of Entry,31.327631,-109.539096,Agua Prieta,23,,,,,,,,,,,2025-05-28 23:43:47,213.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-01 02:51:19,"25.792990, -100.351463",Bodega Logistica Escobedo,25.79299,-100.351463,Monterrey,2,,,,,,,,,,,2025-06-01 02:51:19,100.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-01 22:15:05,"31.321985, -109.542237",Douglas-Agua Prieta Port of Entry,31.321985,-109.542237,Agua Prieta,22,,,,,,,,,,,2025-06-01 22:15:05,166.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-03 23:36:16,"29.100363, -110.968622",Bodega Industrial Hermosillo Norte,29.100363,-110.968622,Hermosillo,23,,,,,,,,,,,2025-06-03 23:36:16,79.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-06 03:08:05,"25.787156, -100.348576",Bodega Logistica Escobedo,25.787156,-100.348576,Monterrey,3,,,,,,,,,,,2025-06-06 03:08:05,22.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-09 01:17:22,"27.499310, -99.503225",Gateway Americas Bridge area,27.49931,-99.503225,Nuevo Laredo,1,,,,,,,,,,,2025-06-09 01:17:22,64.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-10 03:16:02,"31.325184, -109.542024",Douglas-Agua Prieta Port of Entry,31.325184,-109.542024,Agua Prieta,3,,,,,,,,,,,2025-06-10 03:16:02,17.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-10 22:07:25,"25.787083, -100.349194",Bodega Logistica Escobedo,25.787083,-100.349194,Monterrey,22,,,,,,,,,,,2025-06-10 22:07:25,118.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-11 16:48:20,"25.788875, -100.353392",Bodega Logistica Escobedo,25.788875,-100.353392,Monterrey,16,,,,,,,,,,,2025-06-11 16:48:20,186.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-17 03:30:58,"27.480630, -99.512756",Zona Franca bodega logistica,27.48063,-99.512756,Nuevo Laredo,3,,,,,,,,,,,2025-06-17 03:30:58,91.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-21 03:24:19,"27.483500, -99.509083",Zona Franca bodega logistica,27.4835,-99.509083,Nuevo Laredo,3,,,,,,,,,,,2025-06-21 03:24:19,289.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-25 04:57:10,"25.788410, -100.348842",Bodega Logistica Escobedo,25.78841,-100.348842,Monterrey,4,,,,,,,,,,,2025-06-25 04:57:10,111.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-28 22:28:10,"25.792822, -100.348924",Bodega Logistica Escobedo,25.792822,-100.348924,Monterrey,22,,,,,,,,,,,2025-06-28 22:28:10,196.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-28 23:32:25,"25.819813, -100.320124",Truck stop Carretera Monterrey-Laredo,25.819813,-100.320124,Monterrey,23,,,,,,,,,,,2025-06-28 23:32:25,198.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-28 23:35:52,"29.098940, -110.969156",Bodega Industrial Hermosillo Norte,29.09894,-110.969156,Hermosillo,23,,,,,,,,,,,2025-06-28 23:35:52,202.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-28 23:39:57,"31.322936, -109.544668",Douglas-Agua Prieta Port of Entry,31.322936,-109.544668,Agua Prieta,23,,,,,,,,,,,2025-06-28 23:39:57,233.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-29 10:44:45,"27.481013, -99.506230",Zona Franca bodega logistica,27.481013,-99.50623,Nuevo Laredo,10,,,,,,,,,,,2025-06-29 10:44:45,291.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-29 22:36:24,"27.481035, -99.509055",Zona Franca bodega logistica,27.481035,-99.509055,Nuevo Laredo,22,,,,,,,,,,,2025-06-29 22:36:24,104.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-06-30 04:43:34,"27.482181, -99.510740",Zona Franca bodega logistica,27.482181,-99.51074,Nuevo Laredo,4,,,,,,,,,,,2025-06-30 04:43:34,93.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-02 23:51:20,"27.483052, -99.506111",Zona Franca bodega logistica,27.483052,-99.506111,Nuevo Laredo,23,,,,,,,,,,,2025-07-02 23:51:20,63.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-03 00:32:18,"27.483352, -99.506673",Zona Franca bodega logistica,27.483352,-99.506673,Nuevo Laredo,0,,,,,,,,,,,2025-07-03 00:32:18,269.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-05 23:43:57,"31.325210, -109.539995",Douglas-Agua Prieta Port of Entry,31.32521,-109.539995,Agua Prieta,23,,,,,,,,,,,2025-07-05 23:43:57,17.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-12 02:05:01,"25.786572, -100.350247",Bodega Logistica Escobedo,25.786572,-100.350247,Monterrey,2,,,,,,,,,,,2025-07-12 02:05:01,76.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-12 23:13:53,"28.310106, -100.617073",Puente Colombia approach km 2,28.310106,-100.617073,Nuevo Laredo,23,,,,,,,,,,,2025-07-12 23:13:53,191.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-14 23:19:21,"31.324099, -109.546526",Douglas-Agua Prieta Port of Entry,31.324099,-109.546526,Agua Prieta,23,,,,,,,,,,,2025-07-14 23:19:21,26.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-17 02:12:47,"25.792364, -100.352524",Bodega Logistica Escobedo,25.792364,-100.352524,Monterrey,2,,,,,,,,,,,2025-07-17 02:12:47,154.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-19 02:12:12,"25.788000, -100.347910",Bodega Logistica Escobedo,25.788,-100.34791,Monterrey,2,,,,,,,,,,,2025-07-19 02:12:12,51.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-19 15:21:19,"31.325161, -109.546885",Douglas-Agua Prieta Port of Entry,31.325161,-109.546885,Agua Prieta,15,,,,,,,,,,,2025-07-19 15:21:19,155.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-20 02:34:31,"25.787999, -100.349915",Bodega Logistica Escobedo,25.787999,-100.349915,Monterrey,2,,,,,,,,,,,2025-07-20 02:34:31,299.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-21 22:07:49,"27.478970, -99.512843",Zona Franca bodega logistica,27.47897,-99.512843,Nuevo Laredo,22,,,,,,,,,,,2025-07-21 22:07:49,189.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-22 03:02:49,"27.475789, -99.521695",PEMEX Dr. Cos y Perez,27.475789,-99.521695,Nuevo Laredo,3,,,,,,,,,,,2025-07-22 03:02:49,200.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-26 23:40:29,"25.786090, -100.346446",Bodega Logistica Escobedo,25.78609,-100.346446,Monterrey,23,,,,,,,,,,,2025-07-26 23:40:29,148.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-29 01:38:36,"31.324200, -109.546233",Douglas-Agua Prieta Port of Entry,31.3242,-109.546233,Agua Prieta,1,,,,,,,,,,,2025-07-29 01:38:36,188.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-07-30 22:18:01,"25.787514, -100.346006",Bodega Logistica Escobedo,25.787514,-100.346006,Monterrey,22,,,,,,,,,,,2025-07-30 22:18:01,26.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-01 00:06:15,"29.103067, -110.969054",Bodega Industrial Hermosillo Norte,29.103067,-110.969054,Hermosillo,0,,,,,,,,,,,2025-08-01 00:06:15,123.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-01 01:56:16,"31.327605, -109.541350",Douglas-Agua Prieta Port of Entry,31.327605,-109.54135,Agua Prieta,1,,,,,,,,,,,2025-08-01 01:56:16,149.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-01 03:40:43,"25.788995, -100.346551",Bodega Logistica Escobedo,25.788995,-100.346551,Monterrey,3,,,,,,,,,,,2025-08-01 03:40:43,154.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-01 23:49:51,"24.759765, -107.431504",Almacen refrigerado Hwy 15,24.759765,-107.431504,Culiacan,23,,,,,,,,,,,2025-08-01 23:49:51,279.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-02 10:58:33,"25.793732, -100.347678",Bodega Logistica Escobedo,25.793732,-100.347678,Monterrey,10,,,,,,,,,,,2025-08-02 10:58:33,6.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-06 22:03:40,"31.326357, -109.542600",Douglas-Agua Prieta Port of Entry,31.326357,-109.5426,Agua Prieta,22,,,,,,,,,,,2025-08-06 22:03:40,23.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-09 15:20:18,"31.329161, -109.545894",Douglas-Agua Prieta Port of Entry,31.329161,-109.545894,Agua Prieta,15,,,,,,,,,,,2025-08-09 15:20:18,295.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-11 23:45:37,"27.477101, -99.513538",Zona Franca bodega logistica,27.477101,-99.513538,Nuevo Laredo,23,,,,,,,,,,,2025-08-11 23:45:37,119.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-12 17:06:47,"31.328250, -109.539968",Douglas-Agua Prieta Port of Entry,31.32825,-109.539968,Agua Prieta,17,,,,,,,,,,,2025-08-12 17:06:47,167.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-13 16:30:49,"31.326431, -109.542635",Douglas-Agua Prieta Port of Entry,31.326431,-109.542635,Agua Prieta,16,,,,,,,,,,,2025-08-13 16:30:49,293.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-15 23:47:23,"31.324692, -109.539492",Douglas-Agua Prieta Port of Entry,31.324692,-109.539492,Agua Prieta,23,,,,,,,,,,,2025-08-15 23:47:23,68.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-16 01:48:39,"31.324341, -109.541086",Douglas-Agua Prieta Port of Entry,31.324341,-109.541086,Agua Prieta,1,,,,,,,,,,,2025-08-16 01:48:39,116.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-16 11:40:00,"25.787926, -100.349871",Bodega Logistica Escobedo,25.787926,-100.349871,Monterrey,11,,,,,,,,,,,2025-08-16 11:40:00,247.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-16 18:38:07,"24.758194, -107.428818",Almacen refrigerado Hwy 15,24.758194,-107.428818,Culiacan,18,,,,,,,,,,,2025-08-16 18:38:07,63.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-17 03:17:53,"31.329028, -109.545948",Douglas-Agua Prieta Port of Entry,31.329028,-109.545948,Agua Prieta,3,,,,,,,,,,,2025-08-17 03:17:53,6.0,0.0
Magnus Dunbar Ellison,+1 5550214303,2025-08-18 02:40:06,"31.322224, -109.542426",Douglas-Agua Prieta Port of Entry,31.322224,-109.542426,Agua Prieta,2,,,,,,,,,,,2025-08-18 02:40:06,4.0,0.0
